"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-18 18:00","2021","02","18","18:00","-2.6","","-6.0","","78","","0.0","","8","","24","","16.1","","101.67","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-18 19:00","2021","02","18","19:00","-3.3","","-4.9","","89","","0.0","","6","","37","","2.0","","101.69","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-18 20:00","2021","02","18","20:00","-3.9","","-5.5","","89","","0.2","","5","","28","","2.8","","101.67","","","","-11","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-18 21:00","2021","02","18","21:00","-4.3","","-6.2","","87","","0.0","","4","","22","","2.4","","101.65","","","","-11","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-18 22:00","2021","02","18","22:00","-4.7","","-6.9","","85","","0.0","","4","","26","","2.8","","101.54","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-18 23:00","2021","02","18","23:00","-4.9","","-7.2","","84","","0.2","","2","","24","","6.4","","101.51","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 00:00","2021","02","19","00:00","-4.9","","-7.4","","83","","0.0","","3","","21","","12.9","","101.43","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 01:00","2021","02","19","01:00","-5.0","","-7.5","","83","","0.0","","5","","22","","11.3","","101.40","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 02:00","2021","02","19","02:00","-4.9","","-6.9","","86","","0.0","","4","","24","","4.8","","101.36","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 03:00","2021","02","19","03:00","-5.0","","-7.1","","85","","0.2","","3","","24","","8.1","","101.32","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 04:00","2021","02","19","04:00","-5.2","","-7.5","","84","","0.0","","2","","21","","16.1","","101.25","","","","-12","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 05:00","2021","02","19","05:00","-4.8","","-7.3","","83","","0.0","","1","","13","","9.7","","101.25","","","","-10","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 06:00","2021","02","19","06:00","-4.8","","-7.1","","84","","0.0","","3","","21","","4.8","","101.21","","","","-11","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 07:00","2021","02","19","07:00","-4.6","","-7.1","","83","","0.0","","2","","8","","6.4","","101.18","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 08:00","2021","02","19","08:00","-4.7","","-7.2","","83","","0.0","","4","","17","","6.4","","101.20","","","","-11","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 09:00","2021","02","19","09:00","-4.4","","-6.9","","83","","0.2","","6","","9","","4.8","","101.20","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 10:00","2021","02","19","10:00","-4.1","","-6.6","","83","","0.0","","","","0","","6.4","","101.18","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 11:00","2021","02","19","11:00","-3.7","","-6.1","","84","","0.0","","","M","4","","2.8","","101.18","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 12:00","2021","02","19","12:00","-3.2","","-6.1","","80","","0.0","","32","","8","","9.7","","101.16","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 13:00","2021","02","19","13:00","-2.7","","-5.7","","80","","0.0","","28","","5","","11.3","","101.07","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 14:00","2021","02","19","14:00","-2.8","","-5.3","","83","","0.0","","23","","13","","16.1","","101.07","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 15:00","2021","02","19","15:00","-2.1","","-6.2","","74","","0.0","","25","","11","","16.1","","101.07","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 16:00","2021","02","19","16:00","-2.3","","-5.6","","78","","0.0","","21","","11","","16.1","","101.10","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 17:00","2021","02","19","17:00","-2.1","","-5.4","","78","","0.0","","29","","11","","11.3","","101.09","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 18:00","2021","02","19","18:00","-2.2","","-5.4","","79","","0.0","","31","","9","","8.1","","101.12","","","","-6","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 19:00","2021","02","19","19:00","-2.9","","-4.5","","89","","0.0","","27","","15","","3.6","","101.15","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 20:00","2021","02","19","20:00","-3.2","","-4.2","","93","","0.5","","26","","9","","4.0","","101.17","","","","-7","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 21:00","2021","02","19","21:00","-3.1","","-4.7","","89","","0.0","","27","","13","","14.5","","101.18","","","","-8","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 22:00","2021","02","19","22:00","-3.2","","-5.7","","83","","0.0","","28","","11","","16.1","","101.22","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-19 23:00","2021","02","19","23:00","-3.4","","-7.8","","72","","0.0","","29","","18","","16.1","","101.20","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 00:00","2021","02","20","00:00","-3.8","","-7.8","","74","","0.0","","30","","18","","16.1","","101.17","","","","-10","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 01:00","2021","02","20","01:00","-4.2","","-6.8","","82","","0.0","","29","","15","","16.1","","101.18","","","","-10","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 02:00","2021","02","20","02:00","-4.2","","-7.0","","81","","0.0","","30","","9","","16.1","","101.19","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 03:00","2021","02","20","03:00","-4.2","","-8.0","","75","","0.0","","28","","13","","16.1","","101.18","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 04:00","2021","02","20","04:00","-4.4","","-8.0","","76","","0.0","","30","","13","","16.1","","101.19","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 05:00","2021","02","20","05:00","-4.6","","-7.5","","80","","0.0","","28","","11","","16.1","","101.19","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 06:00","2021","02","20","06:00","-4.6","","-7.1","","83","","0.0","","27","","15","","16.1","","101.19","","","","-10","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 07:00","2021","02","20","07:00","-4.7","","-7.6","","80","","0.0","","28","","9","","16.1","","101.20","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 08:00","2021","02","20","08:00","-4.7","","-7.8","","79","","0.0","","29","","11","","16.1","","101.26","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 09:00","2021","02","20","09:00","-4.4","","-9.0","","70","","0.0","","31","","13","","16.1","","101.32","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 10:00","2021","02","20","10:00","-4.0","","-8.6","","70","","0.0","","30","","13","","16.1","","101.33","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 11:00","2021","02","20","11:00","-3.1","","-8.4","","67","","0.0","","29","","9","","16.1","","101.36","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 12:00","2021","02","20","12:00","-2.2","","-8.9","","61","","0.0","","25","","17","","16.1","","101.39","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 13:00","2021","02","20","13:00","-2.0","","-9.8","","55","","0.0","","27","","15","","16.1","","101.36","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 14:00","2021","02","20","14:00","-2.1","","-8.1","","64","","0.0","","32","","13","","16.1","","101.37","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 15:00","2021","02","20","15:00","-1.5","","-9.5","","55","","0.0","","30","","9","","16.1","","101.39","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 16:00","2021","02","20","16:00","-2.0","","-7.1","","68","","0.0","","30","","22","","16.1","","101.49","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 17:00","2021","02","20","17:00","-2.8","","-7.9","","68","","0.0","","31","","13","","16.1","","101.55","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 18:00","2021","02","20","18:00","-2.8","","-9.1","","62","","0.0","","31","","17","","16.1","","101.63","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 19:00","2021","02","20","19:00","-3.3","","-9.6","","62","","0.0","","31","","13","","16.1","","101.75","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 20:00","2021","02","20","20:00","-3.7","","-9.8","","63","","0.0","","32","","11","","16.1","","101.81","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 21:00","2021","02","20","21:00","-4.2","","-9.8","","65","","0.0","","31","","13","","16.1","","101.89","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 22:00","2021","02","20","22:00","-4.4","","-10.2","","64","","0.0","","29","","11","","16.1","","101.95","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-20 23:00","2021","02","20","23:00","-5.0","","-10.4","","66","","0.0","","29","","9","","16.1","","102.03","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 00:00","2021","02","21","00:00","-5.8","","-10.6","","69","","0.0","","30","","13","","16.1","","102.10","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 01:00","2021","02","21","01:00","-5.5","","-9.3","","75","","0.0","","30","","8","","16.1","","102.15","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 02:00","2021","02","21","02:00","-6.0","","-9.2","","78","","0.0","","31","","8","","16.1","","102.20","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 03:00","2021","02","21","03:00","-6.2","","-9.9","","75","","0.0","","31","","11","","16.1","","102.22","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 04:00","2021","02","21","04:00","-6.3","","-10.3","","73","","0.0","","31","","9","","16.1","","102.22","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 05:00","2021","02","21","05:00","-6.5","","-10.4","","74","","0.0","","29","","11","","16.1","","102.26","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 06:00","2021","02","21","06:00","-6.6","","-10.6","","73","","0.0","","29","","9","","16.1","","102.33","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 07:00","2021","02","21","07:00","-6.9","","-10.6","","75","","0.0","","28","","13","","16.1","","102.35","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 08:00","2021","02","21","08:00","-6.5","","-9.4","","80","","0.0","","25","","9","","16.1","","102.38","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 09:00","2021","02","21","09:00","-6.0","","-8.9","","80","","0.0","","25","","11","","14.5","","102.44","","","","-11","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 10:00","2021","02","21","10:00","-5.6","","-8.5","","80","","0.0","","22","","11","","12.9","","102.45","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 11:00","2021","02","21","11:00","-4.6","","-7.7","","79","","0.0","","21","","17","","9.7","","102.42","","","","-10","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 12:00","2021","02","21","12:00","-4.3","","-7.3","","80","","0.0","","22","","21","","9.7","","102.42","","","","-11","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 13:00","2021","02","21","13:00","-3.6","","-7.3","","76","","0.0","","21","","22","","12.9","","102.34","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 14:00","2021","02","21","14:00","-2.9","","-7.5","","71","","0.0","","21","","26","","14.5","","102.23","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 15:00","2021","02","21","15:00","-2.6","","-8.2","","66","","0.0","","20","","21","","16.1","","102.17","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 16:00","2021","02","21","16:00","-2.3","","-8.3","","64","","0.0","","20","","13","","16.1","","102.14","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 17:00","2021","02","21","17:00","-2.7","","-8.4","","65","","0.0","","17","","9","","16.1","","102.03","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 18:00","2021","02","21","18:00","-3.4","","-9.0","","66","","0.0","","15","","8","","16.1","","101.93","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 19:00","2021","02","21","19:00","-3.2","","-8.5","","67","","0.0","","12","","8","","16.1","","101.84","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 20:00","2021","02","21","20:00","-2.7","","-8.8","","63","","0.0","","13","","5","","16.1","","101.70","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 21:00","2021","02","21","21:00","-1.7","","-8.9","","58","","0.0","","11","","13","","16.1","","101.55","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 22:00","2021","02","21","22:00","-1.0","","-7.8","","60","","0.0","","11","","13","","16.1","","101.44","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-21 23:00","2021","02","21","23:00","-0.4","","-6.4","","64","","0.0","","9","","13","","16.1","","101.29","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 00:00","2021","02","22","00:00","-0.4","","-5.8","","67","","0.0","","11","","9","","16.1","","101.09","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 01:00","2021","02","22","01:00","-0.5","","-6.8","","63","","0.0","","12","","13","","16.1","","100.95","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 02:00","2021","02","22","02:00","0.0","","-7.1","","59","","0.0","","12","","8","","16.1","","100.78","","","","-3","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 03:00","2021","02","22","03:00","0.1","","-6.7","","60","","0.0","","12","","9","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 04:00","2021","02","22","04:00","0.5","","-5.9","","62","","0.0","","15","","9","","16.1","","100.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 05:00","2021","02","22","05:00","0.2","","-3.9","","74","","0.0","","12","","15","","16.1","","100.24","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 06:00","2021","02","22","06:00","-0.1","","-0.8","","95","","0.5","","14","","17","","1.6","","100.03","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 07:00","2021","02","22","07:00","0.0","","-0.4","","97","","2.5","","16","","17","","2.8","","99.85","","","","-5","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 08:00","2021","02","22","08:00","0.4","","-0.1","","96","","0.8","","16","","18","","3.6","","99.70","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 09:00","2021","02","22","09:00","1.1","","0.5","","96","","0.5","","17","","15","","11.3","","99.54","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 10:00","2021","02","22","10:00","1.8","","0.9","","94","","0.0","","19","","24","","12.9","","99.42","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 11:00","2021","02","22","11:00","2.3","","1.4","","94","","0.0","","20","","28","","16.1","","99.34","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 12:00","2021","02","22","12:00","2.5","","1.2","","91","","0.0","","21","","32","","16.1","","99.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 13:00","2021","02","22","13:00","2.4","","0.9","","90","","0.0","","21","","35","","16.1","","99.15","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 14:00","2021","02","22","14:00","2.6","","0.7","","87","","0.0","","23","","34","","16.1","","99.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 15:00","2021","02","22","15:00","2.2","","0.7","","90","","0.0","","23","","32","","16.1","","99.18","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 16:00","2021","02","22","16:00","2.5","","0.4","","86","","0.0","","24","","28","","16.1","","99.24","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 17:00","2021","02","22","17:00","2.8","","-0.4","","79","","0.0","","25","","35","","16.1","","99.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 18:00","2021","02","22","18:00","2.8","","-1.6","","73","","0.0","","26","","35","","16.1","","99.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 19:00","2021","02","22","19:00","2.7","","-2.7","","67","","0.0","","27","","32","","16.1","","99.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 20:00","2021","02","22","20:00","2.4","","-1.6","","75","","0.0","","25","","26","","16.1","","99.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 21:00","2021","02","22","21:00","2.1","","-0.7","","82","","0.0","","24","","30","","16.1","","99.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 22:00","2021","02","22","22:00","1.8","","-1.0","","82","","0.0","","23","","32","","16.1","","99.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-22 23:00","2021","02","22","23:00","1.3","","-1.6","","81","","0.0","","23","","35","","12.9","","99.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 00:00","2021","02","23","00:00","0.8","","-2.2","","80","","0.0","","22","","32","","14.5","","99.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 01:00","2021","02","23","01:00","0.3","","-2.9","","79","","0.0","","24","","32","","16.1","","99.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 02:00","2021","02","23","02:00","0.6","","-2.5","","80","","0.0","","24","","28","","16.1","","99.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 03:00","2021","02","23","03:00","1.1","","-1.6","","82","","0.0","","24","","24","","16.1","","99.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 04:00","2021","02","23","04:00","1.5","","-0.9","","84","","0.0","","22","","24","","14.5","","99.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 05:00","2021","02","23","05:00","1.5","","-0.9","","84","","0.0","","22","","30","","16.1","","99.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 06:00","2021","02","23","06:00","1.3","","-1.4","","82","","0.0","","20","","22","","16.1","","98.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 07:00","2021","02","23","07:00","0.6","","-0.6","","92","","0.0","","22","","30","","4.0","","98.87","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 08:00","2021","02","23","08:00","0.8","","0.2","","96","","0.0","","23","","21","","4.8","","98.85","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 09:00","2021","02","23","09:00","1.3","","0.7","","96","","0.0","","23","","24","","14.5","","98.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 10:00","2021","02","23","10:00","1.7","","0.7","","93","","0.0","","22","","24","","16.1","","98.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 11:00","2021","02","23","11:00","2.5","","0.6","","87","","0.0","","24","","17","","16.1","","98.88","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 12:00","2021","02","23","12:00","3.4","","-0.4","","76","","0.0","","27","","24","","16.1","","98.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 13:00","2021","02","23","13:00","3.6","","-0.4","","75","","0.0","","27","","22","","16.1","","99.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 14:00","2021","02","23","14:00","4.3","","-0.1","","73","","0.0","","28","","22","","16.1","","99.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 15:00","2021","02","23","15:00","4.1","","0.4","","77","","0.0","","27","","26","","16.1","","99.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 16:00","2021","02","23","16:00","4.6","","0.4","","74","","0.0","","27","","21","","16.1","","99.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 17:00","2021","02","23","17:00","4.7","","0.4","","74","","0.0","","27","","30","","16.1","","99.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 18:00","2021","02","23","18:00","4.3","","0.1","","74","","0.0","","27","","21","","16.1","","99.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 19:00","2021","02","23","19:00","3.5","","0.4","","80","","0.0","","26","","21","","16.1","","99.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 20:00","2021","02","23","20:00","3.0","","0.4","","83","","0.0","","24","","18","","16.1","","99.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 21:00","2021","02","23","21:00","2.2","","0.9","","91","","0.0","","25","","18","","16.1","","100.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 22:00","2021","02","23","22:00","1.9","","0.4","","90","","0.0","","25","","15","","16.1","","100.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-23 23:00","2021","02","23","23:00","1.2","","-0.1","","91","","0.0","","24","","11","","16.1","","100.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 00:00","2021","02","24","00:00","1.1","","0.1","","93","","0.0","","26","","15","","16.1","","100.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 01:00","2021","02","24","01:00","1.8","","-0.7","","84","","0.0","","24","","9","","16.1","","100.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 02:00","2021","02","24","02:00","0.6","","-1.2","","88","","0.0","","28","","5","","16.1","","100.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 03:00","2021","02","24","03:00","1.1","","-0.5","","89","","0.0","","","M","4","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 04:00","2021","02","24","04:00","0.8","","-0.5","","91","","0.0","","25","","8","","16.1","","100.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 05:00","2021","02","24","05:00","0.8","","-0.8","","89","","0.0","","30","","4","","16.1","","100.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 06:00","2021","02","24","06:00","1.2","","-0.4","","89","","0.0","","15","","5","","16.1","","100.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 07:00","2021","02","24","07:00","1.6","","0.3","","91","","0.0","","17","","11","","11.3","","100.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 08:00","2021","02","24","08:00","1.6","","0.3","","91","","0.0","","","M","4","","9.7","","100.15","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 09:00","2021","02","24","09:00","2.3","","0.8","","90","","0.0","","9","","9","","9.7","","100.01","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 10:00","2021","02","24","10:00","3.2","","0.3","","81","","0.0","","11","","11","","16.1","","99.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 11:00","2021","02","24","11:00","3.0","","0.2","","82","","0.0","","9","","15","","16.1","","99.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 12:00","2021","02","24","12:00","4.4","","0.3","","75","","0.0","","10","","9","","16.1","","99.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 13:00","2021","02","24","13:00","5.0","","1.1","","76","","0.0","","6","","17","","16.1","","99.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 14:00","2021","02","24","14:00","6.3","","0.7","","67","","0.0","","13","","8","","16.1","","99.13","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 15:00","2021","02","24","15:00","6.4","","1.1","","69","","0.0","","24","","28","","16.1","","99.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 16:00","2021","02","24","16:00","6.7","","1.4","","69","","0.0","","25","","22","","16.1","","99.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-02-24 17:00","2021","02","24","17:00","6.8","","1.3","","68","","0.0","","25","","28","","16.1","","99.21","","","","","","NA"
